frameNumber,x,y,z,velocity,snr,noise
31,-0.5496070981025696,1.3570072650909424,-0.06709728389978409,0.0,210,571
31,-0.320604145526886,3.361973524093628,0.5377973914146423,0.0,145,523
32,-0.5496070981025696,1.3576496839523315,-0.05251806229352951,0.0,208,573
32,-0.320604145526886,3.35269832611084,0.5928792357444763,0.0,135,530
33,-0.5496070981025696,1.3573496341705322,-0.059773221611976624,0.0,208,570
33,-0.320604145526886,3.358515739440918,0.5589840412139893,0.0,142,523
34,-0.5496070981025696,1.357269287109375,-0.06156957522034645,0.0,206,572
34,-0.320604145526886,3.372373342514038,0.46817702054977417,0.0,134,530
35,-0.5496070981025696,1.3580769300460815,-0.03997528553009033,0.0,203,575
35,-0.320604145526886,3.350536346435547,0.6049779057502747,0.0,132,531
36,-0.5496070981025696,1.3584576845169067,-0.0237432848662138,0.0,202,575
36,-0.320604145526886,3.359055519104004,0.555730938911438,0.0,130,531
37,-0.5038065314292908,1.375758409500122,0.03881673142313957,0.0,198,577
38,-0.5496070981025696,1.358510971069336,-0.020463228225708008,0.0,199,574
39,-0.5038065314292908,1.3761732578277588,0.01910221017897129,0.0,195,575
40,-0.5038065314292908,1.3762214183807373,0.015242043882608414,0.0,195,574
41,-0.33587101101875305,0.3330438435077667,-0.1222434714436531,0.0,167,597
41,-0.1374017745256424,0.43987831473350525,-0.16216915845870972,0.0,167,597
41,-0.5496070981025696,1.3583261966705322,-0.030347062274813652,0.0,195,573
42,-0.3664047420024872,0.9019024968147278,0.08368641883134842,0.0,179,585
42,-0.7328094840049744,0.6254073977470398,-0.16291069984436035,0.0,179,585
43,-0.33587101101875305,0.3391624689102173,-0.10406969487667084,0.0,164,599
43,-0.1374017745256424,0.46801868081092834,-0.0273907333612442,0.0,164,599
43,-0.5496070981025696,1.8736883401870728,0.07720106840133667,0.0,197,566
44,-0.33587101101875305,0.3416358530521393,-0.09563792496919632,0.0,166,597
44,-0.1374017745256424,0.4232560396194458,-0.20160871744155884,0.0,166,597
44,-0.4885396659374237,1.8867031335830688,0.14288575947284698,0.0,197,566
45,-0.33587101101875305,0.3411741852760315,-0.09727198630571365,0.0,167,598
45,-0.1374017745256424,0.39334699511528015,-0.25508803129196167,0.0,167,598
45,-0.4885396659374237,1.8871294260025024,0.13714124262332916,0.0,198,567
46,-0.3664047420024872,0.9026297926902771,0.0754392072558403,0.0,181,583
46,-0.7328094840049744,0.6206588745117188,-0.18015789985656738,0.0,181,583
46,-0.4885396659374237,1.8838701248168945,0.17634713649749756,0.0,199,566
47,-0.3664047420024872,0.9012494683265686,0.09044898301362991,0.0,178,585
47,-0.7328094840049744,0.6185743808746338,-0.18718984723091125,0.0,178,585
47,-0.4885396659374237,1.8846609592437744,0.16768476366996765,0.0,197,568
48,-0.33587101101875305,0.33875465393066406,-0.10538960993289948,0.0,163,599
48,-0.1374017745256424,0.419602632522583,-0.20910614728927612,0.0,163,599
48,-0.4885396659374237,1.8843237161636353,0.1714322715997696,0.0,198,566
49,-0.33587101101875305,0.33563634753227234,-0.11493442952632904,0.0,167,599
49,-0.1374017745256424,0.4687860310077667,0.005604670848697424,0.0,167,599
49,-0.4885396659374237,1.886090636253357,0.15075530111789703,0.0,199,566
50,-0.3664047420024872,0.8870946168899536,0.1830155849456787,0.0,180,583
50,-0.7022757530212402,0.595262885093689,-0.3273451328277588,0.0,180,583
50,-0.5496070981025696,1.8719215393066406,0.11215083301067352,0.0,201,565
51,-0.33587101101875305,0.3352397084236145,-0.11608626693487167,0.0,166,598
51,-0.1374017745256424,0.46719515323638916,-0.03899294137954712,0.0,166,598
51,-0.5496070981025696,1.8725332021713257,0.10142785310745239,0.0,198,567
52,-0.33587101101875305,0.326168954372406,-0.13955461978912354,0.0,168,598
52,-0.4580059349536896,1.3883788585662842,0.10331318527460098,0.0,193,575
53,-0.5038065314292908,1.3756598234176636,0.04216423258185387,0.0,195,577
54,-0.5038065314292908,1.3758176565170288,0.03665652498602867,0.0,199,576
55,-0.5496070981025696,1.3584980964660645,-0.021306972950696945,0.0,196,577
55,-0.4580059349536896,1.3911844491958618,0.05362045019865036,0.0,196,577
56,-0.5038065314292908,1.3760669231414795,0.02564788982272148,0.0,199,576
57,-0.5496070981025696,1.358640193939209,0.00823725201189518,0.0,205,574
57,-0.4580059349536896,1.3906439542770386,0.06617367267608643,0.0,205,574
58,-0.5038065314292908,1.3735586404800415,0.08691587299108505,0.0,201,575
59,-0.5038065314292908,1.3731697797775269,0.09285768121480942,0.0,202,574
60,-0.5038065314292908,1.3750324249267578,0.059193216264247894,0.0,206,574
61,-0.5038065314292908,1.3740068674087524,0.07951652258634567,0.0,207,573
62,-0.5496070981025696,1.358064889907837,0.040380313992500305,0.0,206,573
63,-0.5038065314292908,1.3751130104064941,0.05728796124458313,0.0,204,575
64,-0.5038065314292908,1.3730967044830322,0.09393198788166046,0.0,199,573
65,-0.5038065314292908,1.374955654144287,0.060948047786951065,0.0,202,575
66,-0.5038065314292908,1.3744862079620361,0.0707499086856842,0.0,199,574
67,-0.4885396659374237,1.8831461668014526,0.1839175671339035,0.0,201,566
68,-0.5496070981025696,1.8641165494918823,0.20429766178131104,0.0,199,568
69,-0.4885396659374237,1.8735244274139404,0.26452112197875977,0.0,200,568
70,-0.3969384729862213,0.8517895936965942,0.26754122972488403,0.0,177,586
70,-0.7633432149887085,0.5695249438285828,-0.218248650431633,0.0,177,586
70,-0.5496070981025696,1.8572067022323608,0.25971439480781555,0.0,197,568
71,-0.3969384729862213,0.8555474281311035,0.255269318819046,0.0,180,586
71,-0.7633432149887085,0.5874890089035034,-0.1638529896736145,0.0,180,586
71,-0.5496070981025696,1.8590443134307861,0.24621637165546417,0.0,197,569
72,-0.42747220396995544,0.845906674861908,0.23747305572032928,0.0,181,584
72,-0.7938769459724426,0.560053288936615,-0.1038447767496109,0.0,181,584
72,-0.4885396659374237,1.8711445331573486,0.2808608412742615,0.0,200,565
73,-0.42747220396995544,0.8456209301948547,0.23848849534988403,0.0,180,586
73,-0.7938769459724426,0.5622095465660095,-0.09145396202802658,0.0,180,586
73,-0.5496070981025696,1.8560672998428345,0.2677353620529175,0.0,198,569
74,-0.3969384729862213,0.865361750125885,0.21971078217029572,0.0,181,585
74,-0.7633432149887085,0.609886884689331,0.005402666050940752,0.0,181,585
74,-0.5496070981025696,1.8540724515914917,0.2812179625034332,0.0,199,568
75,-0.3969384729862213,0.8676327466964722,0.21056421101093292,0.0,180,585
75,-0.7938769459724426,0.5675985217094421,0.04769986495375633,0.0,180,585
75,-0.5496070981025696,1.8551850318908691,0.27378204464912415,0.0,200,567
76,-0.3969384729862213,0.8742031455039978,0.18136343359947205,0.0,180,583
76,-0.7938769459724426,0.5629301071166992,0.08690844476222992,0.0,180,583
76,-0.5496070981025696,1.8562099933624268,0.26674413681030273,0.0,201,566
77,-0.4122053384780884,0.26217442750930786,-0.0047247703187167645,0.0,166,594
77,-0.5496070981025696,1.8499070405960083,0.3074285089969635,0.0,199,564
78,-0.2595366835594177,0.31938180327415466,0.26326215267181396,0.0,155,596
78,-0.10686805099248886,0.10454679280519485,0.46510234475135803,0.0,155,596
78,-0.4885396659374237,1.8640413284301758,0.32467684149742126,0.0,198,564
79,-0.4885396659374237,1.855386734008789,0.3709513545036316,0.0,191,562
80,-0.42747220396995544,1.7375290393829346,0.7854910492897034,0.0,181,556
81,-0.641208291053772,1.312885046005249,-0.11499428004026413,0.0,198,548
82,-0.641208291053772,1.3134586811065674,-0.10824602842330933,0.0,223,539
83,-0.5954077243804932,1.335597276687622,-0.09853123128414154,0.0,245,526
84,-0.641208291053772,1.3097152709960938,-0.14675450325012207,0.0,239,533
85,-0.641208291053772,1.3087499141693115,-0.15512752532958984,0.0,230,536
86,-0.641208291053772,1.3063751459121704,-0.17399591207504272,0.0,222,543
87,-0.3664047420024872,0.8914510607719421,-0.16045768558979034,0.0,209,555
87,-0.885478138923645,0.4083680510520935,0.062032587826251984,0.0,209,555
88,-0.4580059349536896,0.7837563753128052,-0.36144229769706726,0.0,214,554
88,-0.8549444079399109,0.45820435881614685,0.11748562008142471,0.0,214,554
88,0.0,9.741040229797363,0.7619179487228394,0.0,118,429
89,-0.4580059349536896,0.7785338759422302,-0.3725581765174866,0.0,213,556
89,-0.8549444079399109,0.45040351152420044,0.14453646540641785,0.0,213,556
90,-0.4580059349536896,0.7905030250549316,-0.3464384078979492,0.0,221,551
90,-0.8549444079399109,0.4470829367637634,0.15450222790241241,0.0,221,551
91,-0.5954077243804932,1.3267558813095093,-0.18233822286128998,0.0,234,542
92,-0.4580059349536896,0.8407162427902222,-0.19521984457969666,0.0,236,546
93,-0.4580059349536896,0.8507278561592102,-0.1455220729112625,0.0,245,548
94,-0.4580059349536896,0.8481370210647583,-0.15993183851242065,0.0,247,547
95,-0.4580059349536896,0.8474649786949158,-0.16345539689064026,0.0,246,546
96,-0.4580059349536896,0.8477665781974792,-0.16188402473926544,0.0,242,546
97,-0.4580059349536896,0.8432910442352295,-0.18377916514873505,0.0,237,546
97,-0.7938769459724426,0.5247060656547546,0.22164593636989594,0.0,237,546
98,-0.641208291053772,1.301955223083496,-0.20445892214775085,0.0,240,537
99,-0.3664047420024872,0.8973870873451233,-0.1229957863688469,0.0,223,552
100,-0.3969384729862213,0.8798078298568726,-0.15186189115047455,0.0,233,548
101,-0.42747220396995544,0.858637273311615,-0.18626222014427185,0.0,255,537
101,-0.6106745600700378,3.723015308380127,-1.0203807353973389,0.0,112,490
102,-0.641208291053772,1.3014793395996094,-0.20746667683124542,0.0,220,547
103,-0.5954077243804932,1.330962896347046,-0.14854761958122253,0.0,235,540
104,-0.42747220396995544,0.8504787683486938,-0.22053885459899902,0.0,247,541
105,-0.4885396659374237,0.8347877264022827,-0.1383563131093979,0.0,252,537
106,-0.5190733671188354,0.8271132707595825,-0.03362223133444786,0.0,258,553
106,-0.4885396659374237,3.8766329288482666,-0.0893922820687294,0.0,136,494
107,-0.5496070981025696,0.8078356981277466,-0.004181289114058018,0.0,261,559
107,-0.42747220396995544,3.3517520427703857,-0.5271653532981873,0.0,154,491
108,-0.5801408290863037,0.7860780954360962,-0.014209020882844925,0.0,260,564
108,-0.320604145526886,3.304206132888794,-0.8211659789085388,0.0,156,498
109,-0.5801408290863037,0.7860801815986633,-0.014094407670199871,0.0,260,565
109,-0.42747220396995544,3.2888755798339844,-0.8339325785636902,0.0,151,504
110,-0.5801408290863037,0.7861931324005127,-0.004589890129864216,0.0,262,562
110,-0.42747220396995544,3.306896209716797,-0.7593305706977844,0.0,156,499
111,-0.5496070981025696,0.8078411221504211,-0.002950826659798622,0.0,260,562
111,-0.320604145526886,3.3612143993377686,-0.5425205826759338,0.0,151,499
112,-0.5496070981025696,0.8078423738479614,0.002596387406811118,0.0,255,564
112,-0.42747220396995544,3.388214111328125,-0.17930665612220764,0.0,154,496
113,-0.5496070981025696,0.8078335523605347,-0.0045815035700798035,0.0,248,568
113,-0.42747220396995544,3.3884027004241943,-0.17570528388023376,0.0,154,497
114,-0.5496070981025696,0.807713508605957,-0.014660718850791454,0.0,242,567
114,-0.42747220396995544,3.388380527496338,-0.17613615095615387,0.0,157,498
115,-0.5496070981025696,0.8075686097145081,-0.021188318729400635,0.0,240,567
115,-0.42747220396995544,3.384228467941284,-0.24319492280483246,0.0,160,494
116,-0.5496070981025696,0.8076571226119995,-0.01749320514500141,0.0,248,564
116,-0.4885396659374237,1.8920972347259521,-0.005755141843110323,0.0,245,533
116,-0.320604145526886,3.3751940727233887,-0.44738852977752686,0.0,155,497
117,-0.5801408290863037,0.7862063050270081,0.0005507029127329588,0.0,259,560
117,-0.42747220396995544,3.3540236949920654,-0.5125138759613037,0.0,160,493
118,-0.5801408290863037,0.7861893177032471,-0.005193473305553198,0.0,260,561
118,-0.320604145526886,3.342099905014038,-0.6499690413475037,0.0,150,502
119,-0.5801408290863037,0.786014199256897,-0.01738884113729,0.0,256,559
119,-0.320604145526886,3.3575005531311035,-0.5650496482849121,0.0,154,496
120,-0.5801408290863037,0.7849428057670593,-0.04455894976854324,0.0,246,563
120,-0.320604145526886,3.3536264896392822,-0.5876065492630005,0.0,155,498
121,-0.5496070981025696,0.8024372458457947,-0.09333016723394394,0.0,231,564
121,-0.42747220396995544,3.377448797225952,-0.3240162432193756,0.0,158,495
122,-0.5190733671188354,0.807462751865387,-0.18234781920909882,0.0,229,567
122,-0.42747220396995544,3.3856120109558105,-0.22310732305049896,0.0,156,497
123,-0.4885396659374237,0.8160116076469421,-0.2239154428243637,0.0,235,561
123,-0.42747220396995544,3.385781764984131,-0.2205180823802948,0.0,156,494
124,-0.4580059349536896,0.8299826383590698,-0.2367347925901413,0.0,235,561
124,-0.42747220396995544,3.383549451828003,-0.2524680197238922,0.0,146,498
125,-0.4580059349536896,0.8334425091743469,-0.22425034642219543,0.0,236,562
125,-0.42747220396995544,3.386500120162964,-0.20919308066368103,0.0,153,493
126,-0.4885396659374237,0.8309040665626526,-0.16003575921058655,0.0,237,561
126,-0.42747220396995544,3.379155158996582,-0.30570563673973083,0.0,150,495
127,-0.5496070981025696,0.807620644569397,-0.019103148952126503,0.0,258,563
127,-0.42747220396995544,3.2842063903808594,-0.8521352410316467,0.0,155,489
128,-0.5496070981025696,0.8078117966651917,-0.007488534785807133,0.0,263,558
129,-0.5801408290863037,0.7855754494667053,-0.03149443119764328,0.0,259,566
129,-0.4122053384780884,4.372217178344727,-0.21484141051769257,0.0,133,475
130,-0.5801408290863037,0.7832455635070801,-0.06816905736923218,0.0,251,571
130,-0.42747220396995544,3.390476703643799,-0.12967008352279663,0.0,176,497
131,-0.5801408290863037,0.7854864001274109,-0.033642031252384186,0.0,249,574
131,-0.42747220396995544,3.3878591060638428,0.18589729070663452,0.0,185,493
131,-0.4122053384780884,4.377479076385498,0.010653155855834484,0.0,157,472
132,-0.5801408290863037,0.7862057089805603,0.0011222552275285125,0.0,229,574
132,-0.4122053384780884,4.370902061462402,0.24011075496673584,0.0,173,467
133,-0.5801408290863037,0.7855627536773682,0.031808800995349884,0.0,195,588
133,-0.4122053384780884,4.345773696899414,0.5260119438171387,0.0,176,469
133,-0.19846923649311066,6.286310195922852,0.8822208642959595,0.0,131,435
134,-0.29007041454315186,0.3029666841030121,-0.2504822611808777,0.0,197,583
134,-0.42747220396995544,0.23426970839500427,-0.03249974176287651,0.0,197,583
134,-0.4122053384780884,4.3707380294799805,-0.2430799901485443,0.0,138,484
135,-0.7022757530212402,0.6751272678375244,-0.07547169178724289,0.0,220,576
135,-0.4122053384780884,4.371782302856445,-0.22351199388504028,0.0,120,495
136,-0.7022757530212402,0.6684916019439697,0.12087918072938919,0.0,209,592
136,-0.5343402624130249,2.3608124256134033,0.32835984230041504,0.0,142,548
136,-0.5496070981025696,4.348797798156738,0.3438577651977539,0.0,118,508
137,-0.7022757530212402,0.6311575174331665,0.25126275420188904,0.0,184,592
138,-0.3664047420024872,0.3170151114463806,0.06260978430509567,0.0,158,615
138,-0.4580059349536896,2.894455671310425,-0.06717393547296524,0.0,156,546
139,-0.5496070981025696,0.8075913786888123,-0.020302629098296165,0.0,187,608
139,-0.3664047420024872,2.9034931659698486,0.16622470319271088,0.0,141,557
139,0.0,5.841383457183838,0.4968487024307251,0.0,122,481
140,-0.5190733671188354,0.8253064155578613,0.06415677815675735,0.0,192,610
140,-0.42747220396995544,3.335970878601074,0.6192280650138855,0.0,128,553
140,-0.3664047420024872,5.818995475769043,0.6112804412841797,0.0,125,484
141,-0.5190733671188354,0.8260706663131714,0.05342412367463112,0.0,179,609
141,-0.42747220396995544,3.340144395828247,0.596306562423706,0.0,126,554
141,-0.1832023710012436,5.813854694366455,0.7308574914932251,0.0,123,483
142,-0.4885396659374237,0.8342506289482117,0.14155884087085724,0.0,173,608
142,-0.42747220396995544,3.363177537918091,0.4485340416431427,0.0,127,553
142,-0.3664047420024872,5.8110857009887695,0.6823870539665222,0.0,127,482
143,-0.42747220396995544,0.8485631346702576,0.2277984768152237,0.0,170,601
143,-0.7633432149887085,0.5672865509986877,-0.22400261461734772,0.0,170,601
143,-0.4580059349536896,2.892996311187744,0.11383727937936783,0.0,135,557
143,-0.5496070981025696,5.7949395179748535,0.696586012840271,0.0,117,484
144,-0.320604145526886,0.35478150844573975,-0.10007034242153168,0.0,154,613
144,-0.15266864001750946,0.46044236421585083,0.057931918650865555,0.0,154,613
144,-0.7328094840049744,1.2516045570373535,0.2109859585762024,0.0,185,580
144,-0.5496070981025696,2.8786895275115967,0.056870412081480026,0.0,133,558
144,-0.5496070981025696,5.796529769897461,0.6832252740859985,0.0,120,479
145,-0.4885396659374237,0.8434892296791077,0.06737153977155685,0.0,181,591
145,-0.641208291053772,2.8602421283721924,-0.004669713322073221,0.0,138,552
146,-0.33587101101875305,0.35235273838043213,-0.04134278744459152,0.0,168,593
146,-0.1374017745256424,0.14904704689979553,-0.4444960355758667,0.0,168,593
146,-0.641208291053772,2.844205856323242,0.3024895191192627,0.0,180,520
147,-0.3969384729862213,0.28248289227485657,0.03625274822115898,0.0,179,592
147,-0.12213491648435593,0.2780759036540985,-0.3826589286327362,0.0,179,592
147,-0.5954077243804932,1.2734198570251465,0.41464489698410034,0.0,202,551
147,-1.145014762878418,0.7942169308662415,-0.45409196615219116,0.0,202,551
147,-0.641208291053772,2.848208427429199,0.26213762164115906,0.0,170,526
148,-0.7633432149887085,0.5722220540046692,0.21107600629329681,0.0,196,573
148,-0.42747220396995544,0.8270101547241211,-0.29665759205818176,0.0,196,573
148,-0.5496070981025696,2.8416690826416016,0.4636852741241455,0.0,160,529
149,-0.3969384729862213,0.2817782163619995,0.04137487709522247,0.0,195,584
149,-0.10686805099248886,0.29307815432548523,-0.3759726285934448,0.0,195,584
149,-0.641208291053772,1.2797003984451294,0.31505170464515686,0.0,218,542
149,-0.641208291053772,2.8305649757385254,0.4109850227832794,0.0,174,520
150,-0.5954077243804932,1.29783296585083,0.3303908407688141,0.0,225,535
150,-0.641208291053772,2.8238041400909424,0.45512300729751587,0.0,183,514
151,-0.641208291053772,1.2830969095230103,0.30092036724090576,0.09314766526222229,212,544
151,-0.641208291053772,2.8305470943450928,0.41110941767692566,0.09314766526222229,166,521
152,-0.5190733671188354,0.827760636806488,0.007689108140766621,0.09314766526222229,196,568
153,-0.7328094840049744,2.8378021717071533,-0.044980306178331375,0.0,138,534
153,-0.4580059349536896,0.8484221696853638,0.15841235220432281,0.09314766526222229,175,581
153,-0.8244106769561768,0.45924925804138184,0.2532215416431427,0.09314766526222229,175,581
153,-0.7480763792991638,3.2842085361480713,0.5909606218338013,0.09314766526222229,137,533
154,-0.641208291053772,2.834869384765625,0.380161315202713,0.0,150,540
155,-0.7022757530212402,0.6560850739479065,0.17619629204273224,0.0,199,596
155,-0.6870088577270508,2.335033655166626,0.20593847334384918,0.0,167,547
156,-0.6106745600700378,0.7445744872093201,-0.16543707251548767,0.0,156,589
156,-0.5496070981025696,1.8509297370910645,0.3012098968029022,0.0,191,563
157,-0.6106745600700378,0.7608623504638672,-0.0533771850168705,0.0,194,591
157,-0.885478138923645,0.07428186386823654,0.4063184857368469,0.0,194,591
158,-0.3053372800350189,0.343430757522583,0.16581760346889496,0.0,176,598
158,-0.12213491648435593,0.21749356389045715,0.42006024718284607,0.0,176,598
158,-0.6717420220375061,1.8337229490280151,0.07041671127080917,0.0,195,548
158,-0.5496070981025696,4.312230587005615,0.659506618976593,0.09314766526222229,136,487
159,-0.8244106769561768,4.272497177124023,0.631240725517273,0.0,133,499
160,-0.5801408290863037,0.7609274387359619,0.19776280224323273,0.0,188,571
160,-0.8244106769561768,4.313994407653809,0.20530636608600616,0.0,141,487
161,-0.641208291053772,0.73186856508255,-0.08890637755393982,0.0,214,567
161,-0.5801408290863037,0.7860477566719055,-0.015798931941390038,0.0,214,567
161,-0.8549444079399109,3.3008220195770264,-0.2617659270763397,0.0,115,513
162,-0.12213491648435593,0.23352137207984924,-0.411365807056427,0.0,182,573
162,-0.42747220396995544,0.23598654568195343,-0.01577586866915226,0.0,182,573
162,-0.2748035490512848,4.327657699584961,0.7267807722091675,0.0,124,492
162,-0.6717420220375061,1.8280729055404663,-0.16015003621578217,-0.09314766526222229,204,518
163,-0.7022757530212402,0.5694405436515808,0.37044602632522583,-0.09314766526222229,162,596
163,-0.4580059349536896,0.8582186698913574,-0.09151647239923477,-0.09314766526222229,162,596
163,-0.5343402624130249,2.3802642822265625,0.12488506734371185,-0.09314766526222229,157,560
163,-0.641208291053772,6.804208755493164,-0.2666630744934082,-0.09314766526222229,153,440
164,-0.5496070981025696,1.3373256921768188,0.23985601961612701,-0.09314766526222229,227,552
165,-0.5496070981025696,1.357021689414978,0.0668066143989563,0.0,210,559
165,-0.7022757530212402,0.6576052904129028,0.1704348772764206,-0.09314766526222229,230,543
165,-0.3969384729862213,0.8764597177505493,-0.170123890042305,-0.09314766526222229,230,543
166,-0.7938769459724426,0.5593377351760864,-0.10763213783502579,0.0,191,587
166,-0.5496070981025696,4.354179382324219,0.267208993434906,0.0,166,474
167,-0.3969384729862213,0.28355658054351807,0.0265804436057806,-0.09314766526222229,176,601
167,-0.4122053384780884,4.365991115570068,0.3171066641807556,-0.09314766526222229,177,483
168,-0.3664047420024872,0.32286298274993896,0.013344412669539452,0.0,186,591
168,-0.0916011855006218,0.13830140233039856,-0.4595138132572174,0.0,186,591
168,-0.2748035490512848,4.383036136627197,0.21407151222229004,0.0,171,478
169,-0.7328094840049744,0.6455687284469604,0.030253952369093895,0.0,143,597
169,-0.5496070981025696,4.358410358428955,0.18584516644477844,0.0,152,506
170,-0.42747220396995544,1.8808797597885132,0.31352025270462036,-0.09314766526222229,187,544
170,-0.4580059051513672,4.8542609214782715,-0.30574384331703186,-0.09314766526222229,130,509
171,-0.7022757530212402,0.6771316528320312,0.05463944748044014,0.0,187,566
171,-0.3053372800350189,1.8990767002105713,0.3449823260307312,0.0,210,537
171,-0.3053372800350189,4.871030330657959,0.21663552522659302,0.0,130,503
171,0.0,8.300702095031738,0.27250850200653076,0.0,118,433
172,-0.5801408290863037,0.7694838643074036,0.16129259765148163,0.0,198,562
172,-0.3053372800350189,1.910606026649475,0.2740248739719391,0.0,217,536
172,-0.3053372800350189,4.875801086425781,0.02075275033712387,0.0,127,509
172,0.0,8.294407844543457,0.4227493405342102,0.0,115,442
173,-0.3053372800350189,1.9061181545257568,0.30367517471313477,0.0,198,551
173,-0.9770793318748474,1.0686802864074707,-1.3122402429580688,0.0,198,551
173,-0.4580059051513672,4.855627536773682,-0.28321313858032227,0.0,126,513
174,-0.10686805099248886,0.06787405908107758,-0.4718509614467621,0.0,137,611
174,-0.4122053384780884,4.375564098358154,-0.12991441786289215,0.0,148,500
175,-0.8244106769561768,0.5158823132514954,0.09432104229927063,0.0,196,570
175,-0.4580059349536896,0.21427954733371735,0.8360615372657776,0.0,196,570
175,-0.1374017745256424,4.386488914489746,0.2686729431152344,0.0,178,467
176,-0.4580059349536896,1.3887457847595215,0.09825830906629562,0.0,216,544
